Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code
ELEC,EL CAMINO HOSP,North Dr,"GARAGE 003; -
GARAGE 004; -
GARAGE 005; -
GARAGE 006; -
GARAGE 007; -
GARAGE 008; -
GARAGE 009; -
GARAGE0010; Basement level, near the elevators/valet desk.",Mountain View,CA,94040,,888-758-4389,E,,Public,24 hours daily,,,,,,16,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.3704961,-122.0825575,2018-11-18,99551,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,SONICWALL,1033 McCarthy Blvd,"EAST 01; -
SOUTH 01; -
SOUTH 02; -
SOUTH 03; -
SOUTH 04; -",Milpitas,CA,95035,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.412433,-121.921823,2018-11-18,99570,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,7050 TOPANGA,7044 Topanga Canyon Blvd,7044 TOPANGA; Near to the entrance ,Los Angeles,CA,91303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.1987044,-118.6054287,2018-11-18,99571,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,7050 TOPANGA,7026 Topanga Canyon Blvd,7026 TOPANGA; Near to the entrance ,Los Angeles,CA,91303,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.1983928,-118.6056045,2018-11-18,99574,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,COUNTY OF SB,871-901 Embarcadero del Mar,ISLA VISTA 01; Solar parking lot,Goleta,CA,93117,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.413645,-119.8571983,2018-11-18,99578,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,EOP CERRITOS,17777 center court dr,STATION 1; Near parking G next to the elevator,Cerritos,CA,90703,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.8697964,-118.0617559,2018-11-18,99582,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CITY OF OAKLAND,4000 Howe St,HOWE ST,Oakland,CA,94611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.826318,-122.253741,2018-11-18,99583,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CITY OF OAKLAND,3408 Dimond Ave,DIMOND 1,Oakland,CA,94602,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.799695,-122.217392,2018-11-18,99584,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CITY OF TURLOCK,129 S Broadway,129 S BROADWAY; -,Turlock,CA,95380,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.492891,-120.846961,2018-11-18,99588,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ELAN MV,819 CA-82,ELAN MV; Retail parking ,Mountain View,CA,94040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.3856498,-122.0849155,2018-11-18,99618,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CNTYOFRIVERSIDE,3450 14TH STREET,"RCIC#1; Near main front entrance
RCIC#2; Main lot",Riverside,CA,92501,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.973846,-117.375941,2018-11-18,99623,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,AVC MISSION,43753 30th St W,TEAM DRIVEN; -,Lancaster,CA,93536,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.6780128,-118.1845458,2018-11-18,99624,2018-11-18 10:09:00 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,SANTA MONICA,2201 Pico Blvd,"V AVE PARK PICO
V. AVE PARK",Santa Monica,CA,90405,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.021109,-118.467345,2018-11-18,99669,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,SANTA MONICA,1725 Main St,COURT HOUSE,Santa Monica,CA,90401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0105745,-118.4901779,2018-11-18,99671,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,SANTA MONICA,1624 Ocean Front Walk,PIER STATION,Santa Monica,CA,90401,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0099466,-118.4954659,2018-11-18,99673,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,WATT PLAZA,1875 Century Park E,"L3 EV VAN1; Stations are on Level 3.
L3 EV1 EV2; Stations are on Level 3.
L3 EV3 EV4; Stations are on the 3rd Floor.
L3 EV5 EV6; Stations are on Level 3.
L3 EV7 EV8; Stations are on Level 3.
L4 EV VAN2; Station is designed for disabled access, please use last.
L4 EV1 EV2; Stations are on Level 4.
L4 EV11 EV12; Stations are on Level 4.
L4 EV3 EV4; Stations are on Level 4.
L4 EV5 EV6; Stations are on Level 4
L4 EV7 EV8; Stations are on Level 4.
L4 EV9 EV10; Stations are on Level 4.",Los Angeles,CA,90067,,888-758-4389,E,,Public,24 hours daily,,,,,,22,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.06061,-118.414647,2018-11-18,99676,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BRIO,546 W Colorado St,"BRIOAPARTMENTS1; GARAGE HRS 7 DAYS A WEEK - 9AM - 6PM
BRIOAPARTMENTS2; GARAGE HRS 7 DAYS A WEEK - 9AM - 6PM",Glendale,CA,91204,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.142301,-118.26647,2018-11-18,99679,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Tower at Emeryville,2000 Powell St,,Emeryville,CA,94608,,866-816-7584,E,,Public,24 hours daily,,,,,,12,,,EV Connect,http://evconnect.com/,200-9,37.838165,-122.300676,2018-08-07,99684,2018-08-07 22:32:24 UTC,P,,,2016-12-12,,,,,J1772,US,,,,Public,,public,,
ELEC,Clean Energy - Los Angeles County Metropolitan Transportation Authority - Division 18,450 W Griffith St,,Gardena,CA,90745,,,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,200-8,33.859921,-118.281006,2018-09-10,99685,2018-09-10 19:53:21 UTC,P,,,2017-10-13,,,,,J1772,US,,,,Public,,public,,
ELEC,Pepperdine University,24255 Pacific Coast Hwy,,Malibu,CA,90263,,866-816-7584,E,,Public,24 hours daily,,,,,,3,,,EV Connect,http://evconnect.com/,GPS,34.0402679652466,-118.710169740784,2018-08-07,99686,2018-08-07 22:32:24 UTC,P,,,2014-10-28,,,,,J1772,US,,,,Public,,public,,
ELEC,Office Building,5455 Great America Pkwy,,Santa Clara,CA,95054,,,E,,Public,Employee use only,,,,,,5,,,EV Connect,http://evconnect.com/,200-9,37.411561,-121.976401,2018-08-07,99688,2018-08-07 22:32:24 UTC,P,,,2016-02-08,,,,,J1772,US,,,,Public,,public,,
ELEC,Yahoo - Building G,701 1st Ave,,Sunnyvale,CA,94089,,,E,,Public,Employee use only,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,37.418242,-122.025107,2018-08-07,99690,2018-08-07 22:32:24 UTC,P,,,2012-11-08,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Walnut Creek,1666 N Main St,,Walnut Creek,CA,94596,,,E,,Public,24 hours daily,,,,,,8,,,EV Connect,http://evconnect.com/,200-9,37.901303,-122.061225,2018-08-07,99691,2018-08-07 22:32:24 UTC,P,,,2016-10-31,,,,,J1772,US,,,,Public,,public,,
ELEC,Redondo Beach Corps,125 Beryl ST,,Redondo Beach,CA,90277,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,33.846918,-118.392551,2018-08-07,99692,2018-08-07 22:32:24 UTC,P,,,2015-07-09,,,,,J1772,US,,,,Public,,public,,
ELEC,IRVINE  CO  OFC,4835 Eastgate Mall,"4835 EASTGATE 1; Stations are in the back of the 4835 Building.
4835 EASTGATE 2; Stations are in the back of the 4835 Building.
4835 EASTGATE 3; Stations are in back if the 4835 Building.",San Diego,CA,92121,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,32.879488,-117.203045,2018-11-18,99700,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,IRVINE  CO  OFC,9450 Carroll Park Dr,"CRTP 9450 01; Stations are on the South side of the 9450 building.
CRTP 9450 02; Stations are on the South Side of the 9450 Building.
CRTP 9450 03; Stations are on the South Side of the 9450 Building.",San Diego,CA,92121,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,32.887455,-117.173095,2018-11-18,99701,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Santa Clarita Metrolink Station,22122 Soledad Canyon Rd,In Metrolink station parking lot south west side near train tracks and swap meet east entry,Santa Clarita,CA,91351,,866-816-7584  661-294-1287,E,,Public,24 hours daily,,,,,,,1,,EV Connect,http://evconnect.com/,GPS,34.415081,-118.524156,2018-08-07,99714,2018-08-07 22:32:24 UTC,P,,,2018-06-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,2100 Powell,2100 Powell Street,,Emeryville,CA,94608,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,8,,,SemaCharge Network,http://www.semacharge.com/,GPS,37.8393639,-122.2989698,2018-11-18,99725,2018-11-18 10:05:30 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Hecker Pass Plaza,1300 1st Street,,Gilroy,CA,95020,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,37.0122795,-121.5957452,2018-11-18,99726,2018-11-18 10:05:30 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,American Specialty Health (Temecula),27524 Vía Industria,,Temecula,CA,92590,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,33.506127,-117.179876,2018-11-18,99727,2018-11-18 10:05:30 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,PUR,7172-7210 San Ramon Rd,SOFI DUBLIN 01,Dublin,CA,94568,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.7034326,-121.9367251,2018-11-18,99731,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,UCSD,8645,RITTER HALL; UCSD Parking Permit Required. Rear of parking lot in loading dock area. POWER SHARING: Slower charging when both ports are in use.,San Diego,CA,92037,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.8654924,-117.2536346,2018-11-18,99762,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,UCSD,8831 Shellback Way,KECK; UCSD Parking Permit Required,San Diego,CA,92037,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.8695511,-117.2510698,2018-11-18,99769,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,UCSD,2285 Downwind Way,BIRCH AQUARIUM; UCSD Parking Permit Required. POWER SHARING: Slower charging when both ports are in use.,San Diego,CA,92037,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.8662589,-117.2492015,2018-11-18,99770,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,UCSD,9210 La Jolla Shores Dr,MESOM; UCSD Parking Permit Required. POWER SHARING: Slower charging when both ports are in use.,San Diego,CA,92037,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.8701158,-117.2517779,2018-11-18,99771,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenlots - 1606227,Test,,Test,CA,TEST,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,GPS,33.7420845031738,-118.02783203125,2018-11-15,99775,2018-11-15 10:37:09 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Family Tree Farms,41646 Rd 62,,Reedley,CA,93654,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,36.54687,-119.434003,2018-09-10,99779,2018-09-10 19:53:21 UTC,P,,,2018-05-01,,,,,J1772,US,,,,Public,,public,,
ELEC,UCSD,270 Muir Ln,FACULTY CLUB; UCSD Parking Permit Required. POWER SHARING: Slower charging when both ports are in use.,San Diego,CA,92161,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.8793046,-117.2398866,2018-11-18,99780,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,VKCC EV STATION,16815 Von Karman Ave,"BUILDING 4 1; South side of building
BUILDING 4 2; South side of building",Irvine,CA,92606,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.695224,-117.83689,2018-11-18,99784,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,VKCC EV STATION,16795 Von Karman Ave,"BUILDING 5 1; North side of building
BUILDING 5 2; North side of building",Irvine,CA,92606,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.695647,-117.836457,2018-11-18,99785,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,VKCC EV STATION,16715 Von Karman Ave,"BUILDING 9 1; Near front entrance
BUILDING 9 2; Near front entrance",Irvine,CA,92606,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.697119,-117.835008,2018-11-18,99786,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ANAHEIM,1874 S Santa Cruz St,"1ST FLOOR; 1st Floor
2ND FLOOR
3RD FLOOR; 3rd Floor
4TH FLOOR; 4th Floor
5TH FLOOR; 5th Floor
6TH FLOOR; 6th Floor",Anaheim,CA,92805,,888-758-4389,E,,Public,24 hours daily,,,,,,12,,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.800897,-117.895981,2018-11-18,99788,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,888 SAN MATEO,888 N San Mateo Dr,"NORTH; For use by residents only
SOUTH; For use by residents only",San Mateo,CA,94401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.576945,-122.338389,2018-11-18,99791,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,USC CAMPUS,3131 S. Hover St,SC VILLAGE P1#4; -,Los Angeles,CA,90007,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.6995957,-117.8398968,2018-11-18,99809,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ROSEVILLE,200 Oak St,"OAK GARAGE 1
OAK GARAGE 2",Roseville,CA,95678,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.748796,-121.282974,2018-11-18,99810,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,HMCS,208 Roberts Ave,"STATION 1; In the back of parking area
STATION 2; In the back of parking area",Seaside,CA,93955,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,36.60937,-121.854278,2018-11-18,99811,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Del Monte Shopping Center,1410 Del Monte Center,The stations are only available for use during mall hours.,Monterey,CA,93940,,800-663-5633,E,,Public - Card key at all times,MO: 05:00am-11:00pm; TU: 05:00am-11:00pm; WE: 05:00am-11:00pm; TH: 05:00am-11:00pm; FR: 05:00am-11:00pm; SA: 05:00am-11:00pm; SU: 07:00am-11:00pm,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,36.584857424244,-121.89809648122,2018-11-18,99817,2018-11-18 10:05:30 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,EV CHARGING STA,3151 CA-128,HANDLEY CELLARS; -,Philo,CA,95466,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.1195036,-123.5143058,2018-11-18,99826,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,APPLE,4 Infinite Loop,"IL-4G, #2; -
IL-4G, #4; -
IL-4G,#1; -",Cupertino,CA,95014,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.3325,-122.029015,2018-11-18,99827,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,APPLE,1 Infinite Loop,"IL-1, #1; -
IL-1, #2; -
IL-1, #4; -
IL-6G, #1
IL-6G, #2
IL-6G, #3",Cupertino,CA,95014,,888-758-4389,E,,Public,24 hours daily,,,,,,12,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.331702,-122.030188,2018-11-18,99828,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,APPLE,10495 N De Anza Blvd,"DA-12, #4
DA-12, #5",Cupertino,CA,95014,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.329897,-122.033235,2018-11-18,99829,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,DC SOLAR,2601 Del Paso Rd,XSC1729FC178865; American River College use,Sacramento,CA,95835,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.6563775,-121.5162561,2018-11-18,99846,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,DC SOLAR,5227 Watt Ave,XSC1727FC178850; American River College use,McClellan Park,CA,95652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.6613268,-121.3832107,2018-11-18,99851,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,DC SOLAR,5019 Winding Way,SCT20HEV-172137; American River College,Sacramento,CA,95841,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.6448146,-121.3494196,2018-11-18,99852,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,DC SOLAR,4700 College Oak Dr,SCT20HEV-172232; American River College,Sacramento,CA,95841,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.6497151,-121.3452648,2018-11-18,99853,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,DC SOLAR,5116 Myrtle Ave,SCT20HEV-165324; American River College use,Sacramento,CA,95841,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.6522749,-121.345175,2018-11-18,99854,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,DC SOLAR,5056 Myrtle Ave,SCT20HEV-168834; American River College use,Sacramento,CA,95841,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.6533928,-121.3460328,2018-11-18,99855,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,MANTECA TRANSIT,220 Moffat Blvd,EV STATION 01,Manteca,CA,95336,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.794627,-121.2148774,2018-11-18,99880,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,SPORTS COMPLEX,1092 Eagle Nest Pl,NEW STATION 1; -,Danville,CA,94506,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.821349,-121.9035764,2018-11-18,99883,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,STANDARD APTS,515 Lincoln Ave,LEASING OFFICE; Located near leasing office,San Jose,CA,95126,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.319349,-121.9085333,2018-11-18,99885,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,PACIFIC CONCOUR,5201 Pacific Concourse Dr,PACIFIC CONCOUR,Los Angeles,CA,90045,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.9261938,-118.3703663,2018-11-18,99886,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,1500 Quail Property LLC,1500 Quail Street,,Newport Beach,CA,92660,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,33.661883,-117.8690087,2018-11-18,99893,2018-11-18 10:05:30 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,LANCASTER,44800 Sierra Hwy,"METROLINK #1; -
METROLINK #2; -",Lancaster,CA,93534,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,34.696597,-118.136456,2018-11-18,99914,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,STONERIDGE,7901 Stoneridge Dr,"STATION 1; -
STATION 2; -",Pleasanton,CA,94588,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.690081,-121.929974,2018-11-18,99915,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,UDR,1320 Padre Dr,"1320 PADRE 1; Between a&amp;b building 
1320 PADRE 2; -",Salinas,CA,93901,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,36.654954,-121.663404,2018-11-18,99923,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Rabobank,6950 El Camino Real,101 at CA-41,Atascadero,CA,93422,,805-466-2325,E,,Public,24 hours daily,,,,,,1,,,,,200-9,35.486247,-120.665578,2018-08-07,99930,2018-08-07 22:32:24 UTC,P,,,2013-06-01,,,,,J1772,US,,,,Public,,public,,
ELEC,Tenaya Lodge,1122 Highway 41,,Fish Camp,CA,93623,,559-683-6555,E,,Public - Call ahead,24 hours daily,,,,,,1,,,,,200-8,37.474079,-119.638331,2018-08-07,99931,2018-08-07 22:32:24 UTC,P,,,2015-04-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Computer History Museum,1401 N Shoreline Blvd,,Mountain View,CA,94043,,650-810-1010,E,,Public,24 hours daily,,,,,1,,,,,,200-9,37.414457,-122.07705,2018-08-07,99961,2018-08-07 22:32:24 UTC,P,,,2015-07-01,,,,,NEMA515,US,,,,Public,,public,,
ELEC,FACEBOOK,18 Hacker Way,MPK 18-5,Menlo Park,CA,94025,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.4860089,-122.1462991,2018-11-18,99979,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CITYOFSANTAROSA,101 D St,GARAGE 9 2; Lower level,Santa Rosa,CA,95404,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.4398149,-122.711703,2018-11-18,99982,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BEVERLY H. BMW,5070 Wilshire Blvd,DC FAST 03; -,Los Angeles,CA,90036,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0617636,-118.3405315,2018-11-18,99989,2018-11-18 10:09:00 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,
ELEC,SYMTECH,19200 S Western Ave,SYNCREON1; -,Torrance,CA,90501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.8563615,-118.3068829,2018-11-18,100005,2018-11-18 10:09:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
